tip_label;region;family;Genera;hoarding_status;development_mode;fam_sys_known_nk50;fam_sys_inferred_nk50;incubation_period;in_nest_period;independ_period;time_after_fl_parents;fam_time;median_clutch_size;zoolrec_hits;brain_size;mov_min;mov_max;terr_sys;terr_sys_source;body_weight;weight_source;food_diversity;food_energy_mean;food_fibres_mean;habitat_gen_spec;flocking_tendency;flocking_reason;foraging.method;INTRA_COL;HET_COL;invertivore;aquatic;vertivore;carnivore;nectarivore;frugivore;granivore;plants;diet;Bio1_mean;Bio2_mean;Bio3_mean;Bio4_mean;Bio7_mean;Bio12_mean;Bio15_mean;altitude_mean;npp_mean;hoard;hoard2;type;strategy;strat_final;foodPCA1;foodPCA2;foodPCA3;foodPCA4;NestPlacement;A1;A2;A3;A4
Oenanthe_picata;Indomalayan;Muscicapidae;Oenanthe;control_species;altrical;NA;NA;NA;NA;NA;NA;NA;6;23;NA;3;3;breeding_terr;hbw;22.5;hbw;0.469015229;161.69;3.32;generalist;NA;NA;AerialSallying;acolonial;acolonial;90;0;0;0;0;10;0;0;invertivore;12.2142613;13.16211225;3.390743297;879.6721247;38.36131375;337.2073804;74.67931782;1514.729462;74029290152;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Oenanthe_pileata;Africa;Muscicapidae;Oenanthe;control_species;altrical;family;family;NA;NA;NA;NA;NA;3;10;NA;0;3;breeding_terr;hbw;28;hbw;2.22E-05;173.3;2.6;generalist;NA;family;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;20.62001679;14.12525522;6.075383845;276.2728425;23.53031357;772.3830323;88.92472041;1064.143371;4.08E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Oenanthe_pleschanka;Palearctic;Muscicapidae;Oenanthe;control_species;altrical;NA;NA;13.5;13.5;NA;NA;NA;5;93;NA;3;3;breeding_terr;hbw;19;hbw;0.721947394;150.08;4.04;generalist;NA;NA;AerialSallying;colonial;acolonial;80;0;0;0;0;20;0;0;invertivore;3.708020018;12.1904295;2.673090919;1185.459894;45.25085512;358.676919;70.72775498;1191.92851;1.15E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Oenanthe_xanthoprymna;Palearctic;Muscicapidae;Oenanthe;control_species;altrical;NA;NA;13;NA;NA;NA;NA;5;16;NA;3;3;;;22.70000076;hbw;1.356794158;181.68;3.48;generalist;NA;NA;AerialSallying;acolonial;acolonial;70;0;10;0;0;10;10;0;invertivore;11.12776799;13.95356346;3.602559587;846.3172713;38.14840906;351.88294;71.63120817;1897.234819;1.08E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Onychognathus_morio;Africa;Sturnidae;Onychognathus;control_species;altrical;no_fam;no_fam;15.5;26;20;40;20;3;42;NA;0;0;year_round_terr;hbw;134;hbw;2.321937345;139.623;5.76;specialist;usually;foraging;Gleaning;acolonial;acolonial;20;0;10;10;10;40;10;0;omnivore;20.23315609;13.24109638;6.326530658;244.5040113;21.25408027;816.0579336;83.1569369;1121.050147;4.45E+11;0;NA;NA;NA;no;0.443026466;0.43017754;0.032348695;0.064949803;ExposedElevated;0.443026466;0.43017754;0.032348695;0.064949803
Onychognathus_nabouroup;Africa;Sturnidae;Onychognathus;control_species;altrical;NA;no_fam;20;25;NA;NA;NA;3;10;NA;0;0;breeding_terr;hbw;104;hbw;1.57096679;107.21;5;;usually;foraging;Gleaning;colonial;acolonial;40;0;0;0;10;50;0;0;omnivore;18.0292267;14.88834982;5.717374036;391.9148197;26.13178101;254.0587182;78.88178491;1011.16978;1.06E+11;0;NA;NA;NA;no;0.354207896;0.427993457;0.11112132;0.010737432;Cavity;0.354207896;0.427993457;0.11112132;0.010737432
Onychognathus_tristramii;Palearctic;Sturnidae;Onychognathus;control_species;altrical;no_fam;no_fam;16;29.5;14;14;0;3;8;NA;0;2;;;123;hbw;0.970969586;103.64;6.92;generalist;sometimes;NA;Gleaning;colonial;acolonial;40;0;0;0;0;60;0;0;frugivore;22.05909828;13.41810815;5.211507293;443.0682334;25.72917342;125.3133933;90.01193458;1110.771407;36706609636;0;NA;NA;NA;no;NA;NA;NA;NA;Cavity;NA;NA;NA;NA
Opisthocomus_hoazin;Neotropical;Opisthocomidae;Opisthocomus;control_species;altrical;coop;coop;30.5;17.5;NA;NA;NA;2;52;4.03004;0;0;breeding_terr;hbw;800;hbw;2.22E-05;32.138;20.7;specialist;usually;fam&forage;Gleaning;acolonial;acolonial;0;0;0;0;0;0;0;100;plants;25.77706723;10.52321987;7.797571917;59.0816161;13.59620591;2221.491146;52.98722593;228.9095109;9.21E+11;0;NA;NA;NA;no;0.380794234;-0.105436591;-0.167879711;-0.106648149;ExposedElevated;0.380794234;-0.105436591;-0.167879711;-0.106648149
Oporornis_agilis;Nearctic;Parulidae;Oporornis;control_species;altrical;no_fam;no_fam;14;8.5;NA;30;NA;4;17;NA;3;3;;;13.30000019;hbw;0.721947394;150.08;4.04;specialist;NA;NA;GroundGeneralist;acolonial;acolonial;80;0;0;0;0;20;0;0;invertivore;1.140180701;11.92181251;2.524394606;1186.169437;46.64882132;647.6391029;43.41373143;494.4721695;2.31E+11;0;NA;NA;NA;no;-0.197807706;0.130128914;0.078170535;0.023587488;ExposedGround;-0.197807706;0.130128914;0.078170535;0.023587488
Oporornis_formosus;Nearctic;Parulidae;Oporornis;control_species;altrical;no_fam;no_fam;12;9;21;29;8;4;30;NA;3;3;breeding_terr;hbw;14;hbw;0.921945157;178.79;3.7;generalist;sometimes;foraging;GroundGeneralist;acolonial;acolonial;80;0;0;0;0;10;10;0;invertivore;14.1280891;12.67736711;3.582303341;811.7895268;35.23640516;1196.046095;19.77704388;213.3071174;4.63E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Oporornis_philadelphia;Nearctic;Parulidae;Oporornis;control_species;altrical;no_fam;no_fam;12;9;21;40;19;4;14;NA;3;3;breeding_terr;hbw;11.78571429;hbw;0.469015229;159.1838;4.41;generalist;no_flocks;no_flocks;Gleaning;acolonial;acolonial;90;0;0;0;0;0;0;10;invertivore;2.164205369;11.30941104;2.505556803;1142.59362;44.57590487;757.8262733;35.56554047;381.708195;2.43E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Oporornis_tolmiei;Nearctic;Parulidae;Oporornis;control_species;altrical;no_fam;no_fam;12;9;NA;NA;NA;4;20;NA;3;3;breeding_terr;hbw;10.39999962;hbw;2.22E-05;173.3;2.6;specialist;no_flocks;NA;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;4.163779047;12.91864891;3.585283603;777.7596111;35.68295113;713.1433056;37.19407508;1389.577405;2.00E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Oreoica_gutturalis;Australia;Colluricinclidae;Oreoica;control_species;altrical;NA;NA;16;12;60;NA;NA;2;10;1.73012;0;2;breeding_terr;hbw;61.5;hbw;0.469015229;190.4;2.98;specialist;sometimes;foraging;GroundGeneralist;acolonial;acolonial;90;0;0;0;0;0;10;0;invertivore;21.00458173;14.43610744;4.839470453;540.9743101;29.63131389;323.8070453;49.76256332;293.0003872;1.15E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Oreophasis_derbianus;Neotropical;Cracidae;Oreophasis;control_species;precocial;NA;NA;NA;NA;NA;NA;NA;2;17;NA;0;0;;;2056.571429;hbw;1.000018957;44.669;15.25;specialist;NA;NA;Gleaning;acolonial;acolonial;0;0;0;0;0;80;0;20;frugivore;17.026;11.922;7.214;111.79;16.432;1916.33;84.77;1782.496183;5.68E+11;0;NA;NA;NA;no;0.605761873;0.361067697;0.024048404;-0.038578032;ExposedElevated;0.605761873;0.361067697;0.024048404;-0.038578032
Oreortyx_pictus;Nearctic;Odontophoridae;Oreortyx;control_species;precocial;family;family;24;0;NA;300;NA;10;35;1.74048;0;0;unknown;hbw;245;hbw;1.521944357;162.0152;12.8;specialist;usually;family;GroundGeneralist;acolonial;acolonial;20;0;0;0;0;10;50;20;omnivore;10.17639752;14.30436665;4.436890646;620.3731978;31.98575193;799.0370789;64.64859778;1027.217326;3.41E+11;0;NA;NA;NA;no;0.439063205;-0.348406602;0.138860669;0.003346091;ExposedGround;0.439063205;-0.348406602;0.138860669;0.003346091
Oreoscoptes_montanus;Nearctic;Mimidae;Oreoscoptes;control_species;altrical;NA;NA;13;11;7;NA;NA;4;71;NA;3;3;breeding_terr;hbw;45;hbw;0.921945157;178.79;3.7;specialist;NA;NA;GroundGeneralist;acolonial;acolonial;80;0;0;0;0;10;10;0;invertivore;6.481499763;15.36400886;3.770922322;858.9892264;40.46244582;397.9406107;39.2551495;1574.982088;1.51E+11;0;NA;NA;NA;no;-0.197807706;0.130128914;0.078170535;0.023587488;ExposedElevated;-0.197807706;0.130128914;0.078170535;0.023587488
Oreotrochilus_estella;Neotropical;Trochilidae;Oreotrochilus;control_species;altrical;no_fam;no_fam;20;38;NA;NA;NA;2;14;NA;0;0;breeding_terr;hbw;8.4;hbw;0.469015229;114.35;1.16;generalist;no_flocks;no_flocks;Gleaning;colonial;acolonial;10;0;0;0;90;0;0;0;nectarivore;8.511041126;16.40054341;6.826985303;239.1942571;24.09168828;479.7371866;103.8524145;3741.05745;2.08E+11;0;NA;NA;NA;no;0.199798276;-0.091933813;-0.567246773;0.393979517;ExposedElevated;0.199798276;-0.091933813;-0.567246773;0.393979517
Oriolus_chinensis;Palearctic;Oriolidae;Oriolus;control_species;altrical;NA;no_fam;NA;NA;NA;NA;NA;3;30;NA;0;3;;;82.5;hbw;1.570964811;109.42;6.48;generalist;sometimes;foraging;Gleaning;acolonial;acolonial;20;0;20;0;0;60;0;0;frugivore;14.16433303;9.8951937;3.822998602;787.147468;32.17901445;1297.740389;73.54418656;447.8250558;3.45E+11;0;NA;NA;NA;no;0.232713183;0.397995206;0.126322289;0.020508021;ExposedElevated;0.232713183;0.397995206;0.126322289;0.020508021
Oriolus_larvatus;Africa;Oriolidae;Oriolus;control_species;altrical;NA;no_fam;15;14.5;NA;NA;NA;2;21;NA;0;0;breeding_terr;hbw;65.5;hbw;1.721942119;137.41;5.7;specialist;sometimes;foraging;Gleaning;acolonial;acolonial;40;0;0;0;10;40;10;0;omnivore;21.89715762;13.13722426;6.42995376;209.4079315;20.69944784;905.6101319;89.04747722;951.3826471;5.10E+11;0;NA;NA;NA;no;0.449282317;0.348600534;0.083428942;0.093362551;ExposedElevated;0.449282317;0.348600534;0.083428942;0.093362551
Oriolus_oriolus;Palearctic;Oriolidae;Oriolus;control_species;altrical;NA;NA;16.5;16.5;NA;NA;NA;4;226;1.5;3;3;breeding_terr;hbw;79;hbw;2.370959778;154.8;4.54;generalist;sometimes;foraging;Gleaning;acolonial;acolonial;30;0;20;0;10;30;10;0;omnivore;13.14330046;12.3125906;3.268377534;871.0785529;38.08280966;559.477185;85.62375207;1173.823617;1.25E+11;0;NA;NA;NA;no;0.232713183;0.397995206;0.126322289;0.020508021;ExposedElevated;0.232713183;0.397995206;0.126322289;0.020508021
Oriolus_sagittatus;Australia;Oriolidae;Oriolus;control_species;altrical;NA;no_fam;17;16;NA;NA;NA;3;21;2.03056;3;3;breeding_terr;hbw;98.75;hbw;1.960975763;128.69;6.2;generalist;sometimes;foraging;Gleaning;colonial;acolonial;20;0;10;0;10;50;10;0;omnivore;21.50173604;13.21246237;5.14823793;434.50763;25.75554198;709.0586904;66.05072316;240.9491899;2.79E+11;0;NA;NA;NA;no;0.311700787;0.31275322;0.103395969;0.112902326;ExposedElevated;0.311700787;0.31275322;0.103395969;0.112902326
Oriolus_xanthornus;Indomalayan;Oriolidae;Oriolus;control_species;altrical;NA;no_fam;NA;NA;NA;NA;NA;3;12;NA;0;1;;;62.5;hbw;1.156796396;85.48;7.48;generalist;sometimes;NA;Gleaning;acolonial;acolonial;20;0;0;0;10;70;0;0;frugivore;24.89872225;10.98725961;4.807247371;346.9028689;23.40885893;1511.085882;104.1027947;398.8329726;3.78E+11;0;NA;NA;NA;no;0.322803275;0.410797191;0.049289732;0.082073071;ExposedElevated;0.322803275;0.410797191;0.049289732;0.082073071
Ortalis_canicollis;Neotropical;Cracidae;Ortalis;control_species;precocial;NA;family;NA;NA;NA;NA;NA;4;10;3.495;0;0;unknown;hbw;545;hbw;1.846453186;99.1052;12.38;specialist;usually;foraging;Gleaning;acolonial;acolonial;20;0;0;0;0;30;10;40;omnivore;22.96650609;13.04128195;5.676589054;344.4869798;23.16860699;913.0566707;61.15482403;212.655135;5.66E+11;0;NA;NA;NA;no;0.33470552;0.093937725;0.085856142;-0.016106496;ExposedElevated;0.33470552;0.093937725;0.085856142;-0.016106496
Ortalis_guttata;Neotropical;Cracidae;Ortalis;control_species;precocial;NA;family;21;NA;NA;NA;NA;4;12;NA;0;0;unknown;hbw;550;hbw;0.469015229;85.91;9.46;specialist;usually;fam&for&roost;Gleaning;acolonial;acolonial;0;0;0;0;0;90;10;0;frugivore;18.61420708;10.77250328;5.505635649;296.3280734;19.35824377;1490.137877;23.28387942;514.9801193;7.13E+11;0;NA;NA;NA;no;0.609479433;0.432272979;0.0420868;-0.021261276;ExposedElevated;0.609479433;0.432272979;0.0420868;-0.021261276
Ortalis_ruficauda;Neotropical;Cracidae;Ortalis;control_species;precocial;NA;family;28;NA;NA;NA;NA;3;13;NA;0;0;aterritorial;hbw;625;hbw;0.970969586;47.1752;14.16;specialist;usually;fam&forage;Gleaning;acolonial;acolonial;0;0;0;0;0;60;0;40;frugivore;26.00578424;9.988963804;7.736160397;62.24937899;12.86839957;1396.532647;66.6941093;272.8247786;5.88E+11;0;NA;NA;NA;no;0.613564275;0.398838202;0.035760169;-0.030711371;ExposedElevated;0.613564275;0.398838202;0.035760169;-0.030711371
Ortalis_vetula;Neotropical;Cracidae;Ortalis;control_species;precocial;family;family;25;1;21;141;120;3;39;3.34628;0;0;unknown;hbw;600;hbw;0.970969586;47.1752;14.16;specialist;usually;fam&forage;Gleaning;acolonial;acolonial;0;0;0;0;0;60;0;40;frugivore;23.87285619;11.29286957;6.100454849;243.0749833;18.77456856;1475.189298;66.20909699;386.2981066;6.81E+11;0;NA;NA;NA;no;0.597898427;0.334971181;0.015047504;-0.043453956;ExposedElevated;0.597898427;0.334971181;0.015047504;-0.043453956
Orthonyx_spaldingii;Australia;Orthonychidae;Orthonyx;control_species;altrical;family;family;25;24;14;400;386;1;12;3.0044;0;0;year_round_terr;hbw;165;hbw;1.156796396;196.18;2.54;specialist;usually;family;GroundGeneralist;acolonial;acolonial;70;0;20;0;0;0;10;0;invertivore;22.84811594;9.752173913;5.606666667;263.2486957;17.30434783;1828.2;86.73913043;400.2330508;7.65E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;NA;NA;NA;NA
Orthonyx_temminckii;Australia;Orthonychidae;Orthonyx;control_species;altrical;family;family;21;18.5;NA;180;NA;2;11;1.82336;0;0;year_round_terr;hbw;60;hbw;2.22E-05;173.3;2.6;specialist;NA;NA;GroundGeneralist;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;16.73940205;12.00562249;5.006113342;421.0613119;23.74926372;1085.630522;37.04328425;408.8550935;6.57E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Orthorhyncus_cristatus;Neotropical;Trochilidae;Orthorhyncus;control_species;altrical;no_fam;no_fam;18;20.5;25;25;0;2;8;0.14504;0;0;unknown;hbw;3.75;hbw;0.469015229;114.35;1.16;generalist;no_flocks;no_flocks;AerialScreaning;acolonial;acolonial;10;0;0;0;90;0;0;0;nectarivore;25.21397849;7.375268817;7.140860215;102.0064516;10.24408602;1868.516129;35.68817204;165.387234;1.51E+11;0;NA;NA;NA;no;0.199798276;-0.091933813;-0.567246773;0.393979517;ExposedElevated;0.199798276;-0.091933813;-0.567246773;0.393979517
Orthotomus_sutorius;Indomalayan;Sylviidae;Orthotomus;control_species;altrical;NA;NA;12;NA;NA;NA;NA;4;22;NA;0;0;;;8;hbw;0.469015229;166.75;2.44;generalist;NA;NA;Gleaning;acolonial;acolonial;90;0;0;0;10;0;0;0;invertivore;23.80754853;10.95056121;4.701058649;400.7890865;24.18853923;1404.01679;96.87609285;466.2368435;3.58E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Ortygospiza_atricollis;Africa;Estrildidae;Ortygospiza;control_species;altrical;no_fam;no_fam;15;18.5;26;30;4;4;20;NA;2;2;breeding_terr;hbw;10.60000038;hbw;1.370967049;247.6676;8.5;generalist;usually;foraging;GroundGeneralist;acolonial;acolonial;10;0;0;0;0;0;80;0;granivore;21.19441644;14.08124469;5.965765332;284.7665921;23.86011665;817.5046435;90.57007758;955.2375701;3.78E+11;0;NA;NA;NA;no;0.516880558;-0.547781067;0.173422854;0.035292016;Cavity;0.516880558;-0.547781067;0.173422854;0.035292016
Oryzoborus_angolensis;Neotropical;Emberizidae;Oryzoborus;control_species;altrical;no_fam;no_fam;12;11;NA;NA;NA;2;17;0.70448;0;0;;;12.95;hbw;1.370967049;224.4476;9.94;generalist;sometimes;NA;Gleaning;acolonial;acolonial;40;0;0;0;0;0;60;0;granivore;24.77653858;10.88132543;7.429007134;98.20116139;14.85662474;1876.992005;57.17814385;327.5612244;8.22E+11;0;NA;NA;NA;no;0.516880558;-0.547781067;0.173422854;0.035292016;ExposedElevated;0.516880558;-0.547781067;0.173422854;0.035292016
Oryzoborus_crassirostris;Neotropical;Emberizidae;Oryzoborus;control_species;altrical;NA;no_fam;12;NA;NA;NA;NA;2;11;NA;0;0;;;14;hbw;2.22E-05;344.3;6.4;generalist;sometimes;NA;Gleaning;acolonial;acolonial;0;0;0;0;0;0;100;0;granivore;25.83939038;9.524216965;8.130763543;54.05615338;11.67615271;2553.003361;42.60518887;249.0169276;8.80E+11;0;NA;NA;NA;no;0.516880558;-0.547781067;0.173422854;0.035292016;ExposedElevated;0.516880558;-0.547781067;0.173422854;0.035292016
Otidiphaps_nobilis;Australia;Columbidae;Otidiphaps;control_species;altrical;no_fam;no_fam;28;NA;NA;NA;NA;1;19;2.6936;0;0;;;500;hbw;1.000018957;200.75;8.1;specialist;no_flocks;no_flocks;GroundGeneralist;acolonial;acolonial;0;0;0;0;0;50;50;0;omnivore;24.55061416;8.604696532;8.445429913;53.16119942;10.13625361;3132.345376;22.64559249;457.0890429;8.51E+11;0;NA;NA;NA;no;0.676504789;-0.044396505;0.234317484;0.043920076;ExposedGround;0.676504789;-0.044396505;0.234317484;0.043920076
Otis_tarda;Palearctic;Otididae;Otis;control_species;precocial;family;family;NA;NA;NA;NA;NA;2;710;10.8;0;3;breeding_terr;hbw;8100;hbw;1.721942119;122.6152;9.4;specialist;usually;family;GroundGeneralist;acolonial;acolonial;40;0;20;0;0;0;40;0;omnivore;4.034161176;11.2509355;2.51916619;1200.27254;44.68936925;400.5262534;54.7657849;569.7619787;1.38E+11;0;NA;NA;NA;no;0.062095191;-0.187529228;-0.082044591;-0.20214995;ExposedGround;0.062095191;-0.187529228;-0.082044591;-0.20214995
Otus_angelinae;Indomalayan;Strigidae;Otus;non_hoarder;altrical;NA;no_fam;NA;NA;NA;NA;NA;NA;2;NA;0;0;unknown;hbw;80;hbw;0.469015229;176.19;2.38;specialist;NA;unknown;AerialSallying;acolonial;acolonial;90;0;10;0;0;0;0;0;invertivore;19.91928934;9.636548223;8.043147208;42.83857868;11.90913706;3034.263959;50.95939086;1128.417423;4.46E+11;0;N;;N;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Otus_bakkamoena;Indomalayan;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;4;54;4.18544;0;0;;;137.5;MG-hbw;0.921945157;179.08;2.16;generalist;NA;NA;AerialSallying;acolonial;acolonial;90;0;10;0;0;0;0;0;invertivore;25.69940168;12.38911267;4.481406592;470.3609221;28.24234201;931.4912388;116.0577488;329.1095135;2.08E+11;0;N;;N;no;-0.269463445;-0.005172012;-0.031484286;-0.103973882;Cavity;-0.269463445;-0.005172012;-0.031484286;-0.103973882
Otus_balli;Indomalayan;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;2;2;NA;0;0;;;123.28;Elton_GenAvg;2.22E-05;173.3;2.6;generalist;NA;NA;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;26.57846154;5.627692308;6.086153846;66.88307692;9.164615385;2927.2;75.55384615;54.34010152;4.28E+11;0;N;;N;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Otus_brookii;Indomalayan;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;0;0;;;123.28;Elton_GenAvg;2.22E-05;173.3;2.6;specialist;NA;NA;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;19.34613687;9.38410596;8.82406181;29.36953642;10.58057395;2391.532009;28.60264901;1400.834254;5.71E+11;0;N;;N;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Otus_brucei;Palearctic;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;5;17;NA;0;3;;;105;hbw;1.156796396;181.97;1.94;generalist;NA;NA;AerialSallying;acolonial;acolonial;70;0;30;0;0;0;0;0;invertivore;14.35902955;13.13861512;3.384551119;909.1414283;38.76049278;283.7406778;73.8170962;955.9826213;65028811465;0;N;;N;no;-0.236063387;-0.015471949;-0.075061841;-0.179166182;Cavity;-0.236063387;-0.015471949;-0.075061841;-0.179166182
Otus_elegans;Palearctic;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;3;14;NA;0;0;;;124;hbw;0.721947394;179.08;2.16;specialist;NA;NA;AerialSallying;acolonial;acolonial;80;0;20;0;0;0;0;0;invertivore;22.46326531;5.62244898;3.326530612;406.8632653;17.18163265;2484.632653;30.53061224;97.94488189;51293771366;0;N;;N;no;-0.269463445;-0.005172012;-0.031484286;-0.103973882;Cavity;-0.269463445;-0.005172012;-0.031484286;-0.103973882
Otus_fuliginosus;Indomalayan;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;0;0;;;123.28;Elton_GenAvg;2.22E-05;173.3;2.6;specialist;NA;NA;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;25.95742574;7.7;7.655445545;58.01683168;9.999009901;1933.960396;60.7029703;250.7314488;6.97E+11;0;N;;N;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Otus_icterorhynchus;Africa;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;0;0;;;72.5;hbw;2.22E-05;173.3;2.6;generalist;NA;NA;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;24.59643857;9.909310608;7.982370898;69.2500636;12.38416433;1864.425973;44.61574663;461.6386073;8.43E+11;0;N;;N;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Otus_ireneae;Africa;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;12;NA;0;0;;;47.5;hbw;2.22E-05;173.3;2.6;specialist;NA;NA;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;23.18571429;8.871428571;6.485714286;151.8428571;13.65714286;1248.142857;60.57142857;446.4347826;6.44E+11;0;N;;N;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Otus_leucotis;Africa;Strigidae;Otus;non_hoarder;altrical;no_fam;no_fam;30;31;14;24;10;3;4;NA;0;0;year_round_terr;hbw;199;hbw;0.469015229;199.31;0.62;generalist;no_flocks;no_flocks;AerialSallying;acolonial;acolonial;20;0;80;0;0;0;0;0;vertivore;26.34854063;13.87190774;6.439796527;203.6794445;21.8007658;806.5014599;111.5179984;538.9781729;3.11E+11;0;N;;N;no;0.082651844;-0.084760799;-0.304441069;-0.472685983;ExposedElevated;0.082651844;-0.084760799;-0.304441069;-0.472685983
Otus_longicornis;Indomalayan;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;3;2;NA;0;0;;;74.82222493;hbw;2.22E-05;173.3;2.6;specialist;NA;NA;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;22.25813008;8.28699187;6.592682927;111.5739837;12.49796748;2999.113821;59.4796748;922.8777943;6.56E+11;0;N;;N;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Otus_magicus;Australia;Strigidae;Otus;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;2;3.89536;0;0;;;139.5;hbw;0.469015229;176.19;2.38;specialist;NA;NA;AerialSallying;acolonial;acolonial;90;0;10;0;0;0;0;0;invertivore;24.44446565;7.971183206;7.814885496;59.9523855;10.1759542;2035.691794;48.37977099;373.834375;6.93E+11;0;N;;N;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
